subject	article_name	doi	species_id	species_name	interaction_id	interaction_name	sentence
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	ITS-180092,ITS-180092,Fis-125529|ITS-180722	human,human,pig	interaction:019:poisoning	toxin	It was further showed that Delta toxin is cytotoxic for other cell types such as rabbit macrophages, human monocytes, and blood platelets from goat, rabbit, human and guinea pig  [3] – [5] .
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,BIO-nm.3991,BIO-sp2-1724	C. perfringens,C. perfringens,Staphylococcus aureus	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxin,toxin,toxins	Here we report the molecular characterization and pore forming activity of the recombinant  C. perfringens  Delta toxin in lipid bilayer experiments in comparison with  C. perfringens  Beta toxin and  Staphylococcus aureus  alpha toxin, two well established pore-forming toxins.
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,ITS-180092	C. perfringens,humans	interaction:019:poisoning	toxin	Beta toxin is produced by  C. perfringens  type B and C and is involved in necrotic enteritis in young animals and in humans (Pigbel and Darmbrand), as well as in sheep enterotoxemia.
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.4885,BIO-nm.5000	Bacillus cereus,Bacillus thuringiensis	interaction:019:poisoning	toxin	In addition, Delta toxin is related to the hemolysin II from  Bacillus cereus  and  Bacillus thuringiensis  (identity 29%, similarity 49%)  [16] .
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,BIO-nm.3991,BIO-sp2-1724,BIO-nm.4885,BIO-sp2-1724	C. perfringens,C. perfringens,Staphylococcus aureus,Bacillus cereus,S. aureus	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxin,toxin	Alignment of Delta amino acid sequence with those of  C. perfringens  Beta toxin (Beta; L13198),  C. perfringens  necrotic enteritis toxin B (NetB; ABW71134),  Staphylococcus aureus  gamma hemolysin (HlgB; YP041861), LukF-PV (ACB12456), LukS (X72700),  Bacillus cereus  hemolysin II (Hly-II; NP-833256), and  S. aureus  alpha toxin (Hla; X01645) using Clustal W (1.83) multiple sequence alignment program and Boxshade.
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,ITS-180691,BIO-nm.3991	C. perfringens,horse,C. perfringens	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxins,toxin,toxins,toxin	(B) Immunoblotting of Delta and Beta toxins with anti-Delta toxin or anti- C. perfringens  C. rDelta and Beta toxins were run on a SDS-PAGE, transferred on nitrocellulose, and immunoblotted with rabbit anti-Delta toxin or horse anti- C. perfringens  C serum.
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	ITS-180092,ITS-180691	human,horse	interaction:019:poisoning	toxin	prDelta was much less active on red blood cells from human (50% hemolytic concentration 0.1 10 −6  M), rabbit (50% hemolytic concentration 0.12 10 −6  M ) and horse (50% hemolytic concentration >0.6 10 −6  M) ( Figure 4B ) in agreement with that already found with native Delta toxin.
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,BIO-sp2-1724	C. perfringens,S. aureus	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxin,toxin	Deduced amino acid sequence of the secreted Delta toxin shows a strong homology with  C. perfringens  Beta toxin and NetB, as well as to a lower extent with  S. aureus  alpha-toxin and leukotoxins which have been characterized as pore-forming cytolysins  [12] ,  [13] ,  [22] ,  [33] ,  [34] .
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,BIO-sp2-1724	C. perfringens,S. aureus	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxins,toxin,toxins	Thus Delta toxin seems to be part of pore-forming group of toxins encompassing  C. perfringens  Beta toxin and  S. aureus  pore-forming toxins  [12]  and probably other hemolysins like  Bacillus  hemolysins  [16] .
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,BIO-sp2-1724	C. perfringens,S. aureus	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxin,toxin	Moreover, residue R212 which has been found to be critical for the activity of  C. perfringens  Beta toxin, and its corresponding residue (R200) required for binding and oligomerization of  S. aureus  alpha toxin  [35] , are conserved in Delta toxin (R200) ( Figure 2 ).
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.4017,BIO-nm.3991	C. septicum,C. perfringens	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxin,toxin,toxin	The latter includes the aerolysin family which encompasses aerolysin,  C. septicum  alpha toxin,  C. perfringens  epsilon toxin, and probably Beta toxin  [41] – [44] .
Biochemistry	PLoS_ONE-3-11-2583947	10.1371/journal.pone.0003764	BIO-nm.3991,ITS-180691,BIO-nm.3991	C. perfringens,horse,C. perfringens	interaction:019:poisoning	toxin	Horse serum anti  C. perfringens  C (Wellcome) and rabbit peroxidase antibodies against horse immunoglobulins (Sigma) were used for  C. perfringens  Beta toxin detection by Western blot.
Biochemistry	PLoS_One_2010_Nov_15_5(11)_e15494	10.1371/journal.pone.0015494	BIO-sp2-167,BIO-nm.3311	B. subtilis,Salmonella typhimurium	interaction:006:affecting	affected	Similarly to the  B. subtilis  and  Salmonella typhimurium  enzymes  [31] ,  [39] ,  Mtb PRPPase was only weakly inhibited by Mg-GDP, distinguishing itself from the mammal enzymes which were more affected by this nucleotide (IC 50 , 10-fold higher)  [32] – [33] .
Biochemistry	PLoS_One_2010_Dec_8_5(12)_e15227	10.1371/journal.pone.0015227	BIO-nm.3093,ITS-180092	E. coli,human	interaction:012:invasion	invasive	The aim of this study was to determine whether non-invasive  E. coli  bacteria carrying a T3SS can be used to translocate Ab fragments into human cells.
Biochemistry	PLoS_One_2010_Dec_8_5(12)_e15227	10.1371/journal.pone.0015227	BIO-nm.3093,ITS-180092	E. coli,human	interaction:012:invasion	invasive	In this work we have shown that non-invasive  E. coli  bacteria carrying a functional T3SS are able to secrete and translocate to the cytoplasm of human cells sdAb fragments with full capacity to bind their cognate antigens.
Biochemistry	PLoS_One_2011_Jun_3_6(6)_e20738	10.1371/journal.pone.0020738	SF-328213|Fis-160936|SF-327526|Scr-4500-18-.02-.02-.00-.001-.000-.061-.-|ITS-63702|Dip-Syn-43642|SF-101348|Dip-Syn-175663|Alg-55174|Kew-303539|Alg-42093|Kew-41915|BIO-nm.796|Bra-235576|Scr-4484-18-.02-.02-.00-.001-.000-.061-.-|ITS-553105|SF-341638|Kew-37268|Myr-2034245|SF-365787|Alg-37622|Kew-31897,BIO-nm.3798|BIO-nm.2271|BIO-nm.5961|ITS-726083,ITS-726082|Fis-158059|Fle-100490|Fle-100480,BIO-nm.7777|Wtx-75765|Fle-100560|ITS-726071,PSF-S-2228|PSF-S-2226|Dip-156570|ITS-726070,ITS-726067|NZ-10051	C. parvum,C. hominis,C. canis,C. felis,C. cuniculus,C. meleagridis	interaction:006:affecting	affecting	Cryptosporidium  species can parasitize a wide spectrum of animals and are the cause of zoonotic infections affecting humans and infections are typically caused by several species (and genotypes) including  C. parvum ,  C. hominis ,  C. canis ,  C. felis ,  C. cuniculus  and  C. meleagridis .
Biochemistry	PLoS_One_2011_Jun_3_6(6)_e20738	10.1371/journal.pone.0020738	Fis-125529|ITS-180722,Fis-125529|ITS-180722,ITS-180092	pig,pigs,human	interaction:010:facilitation,interaction:006:affecting	facilitate,affecting	In this study, we identified for the first time the presence of the  Cryptosporidium  pig genotype II in the Yangtez River delta suggesting that prevalence of  Cryptosporidium  infections in swine populations must be carefully monitored since pigs are an important  Cryptosporidium  reservoir that could facilitate zoonotic infections affecting human populations.
Biochemistry	PLoS_One_2011_Jan_19_6(1)_e16160	10.1371/journal.pone.0016160	BIO-sp2-1724,ITS-180092	S. aureus,human	interaction:019:poisoning	toxin	Hemolysis assay Total hemolysis was determined as described previously  [28]  with rabbit erythrocytes, which are 1000 times more sensitive to  S. aureus  α-toxin than human erythrocytes.
Biochemistry	PLoS_One_2011_May_24_6(5)_e20420	10.1371/journal.pone.0020420	ITS-180092,ITS-180092,Fis-132505|Fis-132504|Fis-132506|Fis-131820|Fis-131461|Fis-131848|Fis-47495|Fis-131459|Fis-132004|Fis-132006|Fis-131502|Fis-132008|Fis-131997|Fis-54691|Fis-131759|Fis-132516|Fis-132001|Fis-131990|Fis-63248|Fis-132558|Fis-131498|Fis-27936|Fis-132553|Fis-127222|Fis-32960|Fis-47368	human,human,ray	interaction:017:detritivory	decomposition	Single value decomposition analysis of the HN-N RDCs to the apo human, VPS35-bound human or apo mouse X-ray structures yielded the following: The largest component of the alignment tensor (Szz) were 1.31e −3 , 1.35e −3 , 1.09e −3  and Rhombicities (S yy −S xy /S zz ) were 0.53, 0.53 and 0.48.
Biochemistry	PLoS_One_2011_May_24_6(5)_e20420	10.1371/journal.pone.0020420	Fis-132505|Fis-132504|Fis-132506|Fis-131820|Fis-131461|Fis-131848|Fis-47495|Fis-131459|Fis-132004|Fis-132006|Fis-131502|Fis-132008|Fis-131997|Fis-54691|Fis-131759|Fis-132516|Fis-132001|Fis-131990|Fis-63248|Fis-132558|Fis-131498|Fis-27936|Fis-132553|Fis-127222|Fis-32960|Fis-47368,ITS-180092	ray,human	interaction:017:detritivory	decomposition	These measurements allowed us to derive the alignment tensor by single value decomposition within PALES by fitting 133 measured  15 N RDCs  [41]  to the X-ray structures of mouse or human VPS29 and to back calculate the RDCs for each residue ( Fig. 7B, D, E ).
Biochemistry	PLoS_One-5-11-2989924	10.1371/journal.pone.0014084	BIO-nm.7767,BIO-nm.7779|BIO-nm.7770	C. trachomatis,C. pneumoniae	interaction:015:interaction	interacts	The CT229, a  C. trachomatis  Inc, specifically binds Rab4  [22] ; whereas Cpn0585, a  C. pneumoniae  inclusion membrane protein, interacts with Rab1, Rab10, and Rab11  [32] .
Biochemistry	PLoS_One_2011_Mar_7_6(3)_e16788	10.1371/journal.pone.0016788	BIO-nm.2553,BIO-nm.5829	P. aeruginosa,M. luteus	interaction:025:killing	kills	This biotherapeutic candidate kills both Gram-negative ( P. aeruginosa ) and Gram-positive ( M. luteus ) bacteria more efficiently than the wild type protein under inhibitory conditions, and our structural analysis indicates that a reshaped electrostatic potential field underlies its enhanced antibacterial properties.
Biochemistry	PLoS_One_2011_Jun_27_6(6)_e21226	10.1371/journal.pone.0021226	ITS-632724,Fis-23871	fat mouse,chow	interaction:014:eating,interaction:025:killing	fed,killed	Male mice were maintained under a 12-h light/dark cycle and fed a high fat mouse chow (30E, Harlan) without or with fisetin supplementation (0.05%) ad libitum beginning at 6 weeks of age until they were killed at 24 weeks of age.
Biochemistry	PLoS_One-5-9-2946928	10.1371/journal.pone.0013058	ITS-180092,Fis-23050	human,cocktail	interaction:025:killing	NK	Briefly, human NK cell enrichment cocktail (50 µl/ml cells) was added to PBMCs (2×10 7  cells/ml) in PBS+2% FBS and 1 mM EDTA and incubated at RT for 10 min.
Biochemistry	PLoS_One_2010_Sep_14_5(9)_e12736	10.1371/journal.pone.0012736	BIO-nm.5024,BIO-nm.3093	Geobacillus stearothermophilus,E. coli	interaction:006:affecting	affected	A smaller loop is also observed in  Geobacillus stearothermophilus  PK an enzyme that is regulated by a monophosphorylated sugar, (ribose-5-phosphate) but also in the  E. coli  type I PK enzyme that is affected by FBP  [2] ,  [10] .
Biochemistry	PLoS_One_2011_Mar_31_6(3)_e17986	10.1371/journal.pone.0017986	ITS-180092,BIO-nm.3833	human,H. pylori	interaction:024:relationship,interaction:023:host	relationships,host	These first-in-class HtrA inhibitors will help to gain new insights into the relationships between human host cells and  H. pylori  on the molecular level.
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16879	10.1371/journal.pone.0016879	BIO-nm.7896,BIO-nm.7894	L. biflexa,L. interrogans	interaction:023:host	host	Transformation with  ligA  and  ligB  enhances adhesion of nonpathogenic  L. biflexa The osmotic induction of Lig expression in pathogenic  L. interrogans  enhances spirochetal binding to immobilized fibronectin and fibrinogen in an  in vitro  model for attachment to host tissue  [15] .
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16879	10.1371/journal.pone.0016879	ITS-562929|Cer-S-157421|Neu-10771|Dip-49191|Fis-1165|Alg-53016|ITS-70551|Ara-002440|Fis-25070|Dip-Syn-79192|Dip-Syn-49953|ITS-100298|Kew-186831|Kew-356586|Cha-Syn-1227|Kew-184931|BIO-nm.6874|ITS-553029|Kew-188519|Fis-129751|Fis-129752|ITS-36091|ITS-521467|Ast-Syn-10236|Fis-154973|BIO-sp2-1724|Cer-17394|Dip-Syn-28381|Dip-179809,BIO-nm.5246,ITS-562929|Cer-S-157421|Neu-10771|Dip-49191|Fis-1165|Alg-53016|ITS-70551|Ara-002440|Fis-25070|Dip-Syn-79192|Dip-Syn-49953|ITS-100298|Kew-186831|Kew-356586|Cha-Syn-1227|Kew-184931|BIO-nm.6874|ITS-553029|Kew-188519|Fis-129751|Fis-129752|ITS-36091|ITS-521467|Ast-Syn-10236|Fis-154973|BIO-sp2-1724|Cer-17394|Dip-Syn-28381|Dip-179809	S. aureus,S. epidermidis,S. aureus	interaction:023:host	host	Immunoglobulin-like repeats in other bacterial adhesins are organized in bipartite domains to bind different host proteins, such as the N2 and N3 subdomains in ClfA and ClfB from  S. aureus  and SdrG from  S. epidermidis  that bind fibrinogen, and the N1 and N2 subdomains in CNA from  S. aureus  that bind collagen  [37] ,  [39] ,  [40] ,  [41] ,  [42] .
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	BIO-nm.5665,ITS-180092,ITS-180092	S. oralis,human,human	interaction:015:interaction	interactions	Therefore, the interactions of the clinical  S. oralis  isolate SV11 with human plasma proteins were investigated by incubating the bacteria with human plasma or PBS as a control.
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	BIO-nm.5665,ITS-180092,ITS-180092	S. oralis,human,human	interaction:015:interaction	interaction	An analogous experiment, in which  S. oralis  isolate SV11 was incubated with a solution of purified human plasminogen demonstrated its direct interaction with the bacterial surface indicating that the binding does not depend on other factors from human plasma ( Fig. 1 ).
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	BIO-nm.5665,BIO-nm.5606	S. oralis,S. pyogenes	interaction:023:host	host	The experiments with  S. oralis  demonstrated that binding of plasminogen to the oral streptococci leads to its activation in a process that fully depends on plasminogen activators of the host, contrary to  S. pyogenes  and some of the Group C and G streptococcal species, which express their own bacterial plasminogen activator streptokinase  [30] ,  [31] .
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	BIO-nm.5606,BIO-nm.5677	S. pyogenes,S. pneumoniae	interaction:023:host	host	Previous work on  S. pyogenes  and  S. pneumoniae  has demonstrated that the streptococcal intracellular metabolic enzymes, α-enolase and glyceraldehyde-3-phosphate dehydrogenase (GAPDH), are actively involved in binding to plasminogen triggering its activation by the plasminogen activators of the host  [17] ,  [18] ,  [20] ,  [21] ,  [23] ,  [24] .
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	BIO-nm.5677,ITS-180092,BIO-nm.5606	S. pneumoniae,human,S. pyogenes	interaction:020:limiting	limited	Interestingly, cross species comparison of streptococcal α-enolase revealed that the FYDKERKVY motif of  S. pneumoniae  is not only conserved in the clinically important human pathogen  S. pyogenes , but also in the oral streptococci species, which are considered as limited in their propensity to cause disease.
Biochemistry	PLoS_One_2010_Jan_13_5(1)_e8654	10.1371/journal.pone.0008654	ITS-180092,BIO-sp2-1687	human,S. marcescens	interaction:015:interaction	interaction	In many family 18 chitinases, a conserved catalytic residue aspartic acid on the TIM barrel ( e.g. Asp213 in human chitotriosidase,  Fig. 4A ; Asp391 in  S. marcescens  chiA,  Fig. 4C , see  [38] ), forms an electrostatic interaction with the arginine and hydrogen bonds with both arginine and tyrosine in the motif.
